source,listing_id,detail_url,search_url,area_m2,is_furnished,bedrooms,region,address,photo_id,subtitle,label,image_url,image_path,downloaded,bytes
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406130,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/894422296-118.55658262701607IMG1825.jpg,data/external/quintoandar/images/banheiro/894422296_015_50406130_banheiro.jpg,True,14626
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406133,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/894422296-882.2023077703383IMG1826.jpg,data/external/quintoandar/images/banheiro/894422296_016_50406133_banheiro.jpg,True,17415
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406137,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/894422296-737.8603465920505IMG1827.jpg,data/external/quintoandar/images/banheiro/894422296_017_50406137_banheiro.jpg,True,15278
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406139,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/894422296-205.10884991036303IMG1828.jpg,data/external/quintoandar/images/banheiro/894422296_018_50406139_banheiro.jpg,True,11074
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406149,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-597.8486526171038IMG1829.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_019_50406149_cozinha_e_area_de_servico.jpg,True,20231
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406155,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-993.8084910131082IMG1830.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_020_50406155_cozinha_e_area_de_servico.jpg,True,18331
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406160,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-245.41551780311178IMG1831.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_021_50406160_cozinha_e_area_de_servico.jpg,True,19166
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406168,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-459.9097854359204IMG1832.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_022_50406168_cozinha_e_area_de_servico.jpg,True,18101
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406175,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-565.3352270060285IMG1833.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_023_50406175_cozinha_e_area_de_servico.jpg,True,23897
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50406184,Cozinha e área de serviço,cozinha_area_servico,https://www.quintoandar.com.br/img/med/894422296-71.5844205082664IMG1834.jpg,data/external/quintoandar/images/cozinha_area_servico/894422296_024_50406184_cozinha_e_area_de_servico.jpg,True,17117
quintoandar,894422296,https://www.quintoandar.com.br/imovel/894422296/alugar/apartamento-2-quartos-vila-mariana-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-sul-sao-paulo-sp-brasil/mobiliado,114,True,2,Vila Mariana,"Rua Domingos de Morais, Vila Mariana, São Paulo",50407773,Hall de entrada,corredor,https://www.quintoandar.com.br/img/med/894422296-592.6382298292438IMG1529.jpeg,data/external/quintoandar/images/corredor/894422296_025_50407773_hall_de_entrada.jpeg,True,21108
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384534,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895030059-584.2771763471399Foto161.jpeg,data/external/quintoandar/images/cozinha/895030059_001_71384534_cozinha.jpeg,True,23406
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384546,Sala,sala,https://www.quintoandar.com.br/img/med/original895030059-299.43087280597933Foto124.jpeg,data/external/quintoandar/images/sala/895030059_002_71384546_sala.jpeg,True,19587
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384568,Sala,sala,https://www.quintoandar.com.br/img/med/original895030059-740.1445746111849Foto014.jpeg,data/external/quintoandar/images/sala/895030059_003_71384568_sala.jpeg,True,19735
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384563,Sala,sala,https://www.quintoandar.com.br/img/med/original895030059-602.1175392913403Foto074.jpeg,data/external/quintoandar/images/sala/895030059_004_71384563_sala.jpeg,True,19547
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384560,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895030059-742.2487551903797Foto064.jpeg,data/external/quintoandar/images/cozinha/895030059_005_71384560_cozinha.jpeg,True,19719
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384542,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895030059-971.2936285774599Foto132.jpeg,data/external/quintoandar/images/cozinha/895030059_006_71384542_cozinha.jpeg,True,24617
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384567,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/original895030059-348.3452888720825Foto034.jpeg,data/external/quintoandar/images/banheiro/895030059_007_71384567_banheiro.jpeg,True,22583
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384537,Quarto,quarto,https://www.quintoandar.com.br/img/med/original895030059-90.33812558333875Foto141.jpeg,data/external/quintoandar/images/quarto/895030059_008_71384537_quarto.jpeg,True,18680
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384557,Banheiro,banheiro,https://www.quintoandar.com.br/img/med/original895030059-883.8190562243864Foto093.jpeg,data/external/quintoandar/images/banheiro/895030059_009_71384557_banheiro.jpeg,True,17560
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384565,Quarto,quarto,https://www.quintoandar.com.br/img/med/original895030059-342.2137215257435Foto044.jpeg,data/external/quintoandar/images/quarto/895030059_010_71384565_quarto.jpeg,True,19849
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384569,Quarto,quarto,https://www.quintoandar.com.br/img/med/original895030059-158.14813692408836Foto024.jpeg,data/external/quintoandar/images/quarto/895030059_011_71384569_quarto.jpeg,True,17205
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384566,Salão,sala,https://www.quintoandar.com.br/img/med/original895030059-419.4792490395136Foto054.jpeg,data/external/quintoandar/images/sala/895030059_012_71384566_salao.jpeg,True,15461
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384555,Salão,sala,https://www.quintoandar.com.br/img/med/original895030059-293.04573143611356Foto105.jpeg,data/external/quintoandar/images/sala/895030059_013_71384555_salao.jpeg,True,18362
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384539,Garagem,garagem,https://www.quintoandar.com.br/img/med/original895030059-303.5985650432188Foto151.jpeg,data/external/quintoandar/images/garagem/895030059_014_71384539_garagem.jpeg,True,23533
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384548,Salão,sala,https://www.quintoandar.com.br/img/med/original895030059-487.5932978858819Foto114.jpeg,data/external/quintoandar/images/sala/895030059_015_71384548_salao.jpeg,True,17958
quintoandar,895030059,https://www.quintoandar.com.br/imovel/895030059/alugar/casa-3-quartos-vila-nina-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-norte-sao-paulo-sp-brasil/mobiliado,300,True,3,Vila Nina,"Rua João Daudt Filho, Vila Nina, São Paulo",71384551,Garagem,garagem,https://www.quintoandar.com.br/img/med/original895030059-483.92648978723076Foto084.jpeg,data/external/quintoandar/images/garagem/895030059_016_71384551_garagem.jpeg,True,13262
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978083,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-68.96784867787919IMG0907.jpg,data/external/quintoandar/images/sala/893893758_001_82978083_sala.jpg,True,22478
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978073,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-341.5684153137665IMG0845.jpg,data/external/quintoandar/images/sala/893893758_002_82978073_sala.jpg,True,19448
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978074,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-995.1041950570353IMG0846.jpg,data/external/quintoandar/images/sala/893893758_003_82978074_sala.jpg,True,23544
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978075,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-545.8411826434578IMG0847.jpg,data/external/quintoandar/images/sala/893893758_004_82978075_sala.jpg,True,24056
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978077,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-648.3816364032916IMG0849.jpg,data/external/quintoandar/images/sala/893893758_005_82978077_sala.jpg,True,22430
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978079,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-320.3155116045722IMG0851.jpg,data/external/quintoandar/images/sala/893893758_006_82978079_sala.jpg,True,21774
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978130,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-430.5455531911888IMG0908.jpg,data/external/quintoandar/images/sala/893893758_007_82978130_sala.jpg,True,24447
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978080,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-622.3919368757607IMG0853.jpg,data/external/quintoandar/images/sala/893893758_008_82978080_sala.jpg,True,20122
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978081,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-887.6134595015044IMG0854.jpg,data/external/quintoandar/images/sala/893893758_009_82978081_sala.jpg,True,22849
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978082,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-513.8078258377741IMG0856.jpg,data/external/quintoandar/images/sala/893893758_010_82978082_sala.jpg,True,21517
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978123,Sala,sala,https://www.quintoandar.com.br/img/med/original893893758-370.86216323326295IMG0894.jpg,data/external/quintoandar/images/sala/893893758_011_82978123_sala.jpg,True,22895
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978109,Lavabo 1,banheiro,https://www.quintoandar.com.br/img/med/original893893758-420.9855126438595IMG0895.jpg,data/external/quintoandar/images/banheiro/893893758_012_82978109_lavabo_1.jpg,True,12851
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978112,Lavabo 1,banheiro,https://www.quintoandar.com.br/img/med/original893893758-189.6421384834268IMG0898.jpg,data/external/quintoandar/images/banheiro/893893758_013_82978112_lavabo_1.jpg,True,13517
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978113,Lavabo 1,banheiro,https://www.quintoandar.com.br/img/med/original893893758-973.556905380959IMG0899.jpg,data/external/quintoandar/images/banheiro/893893758_014_82978113_lavabo_1.jpg,True,13992
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978110,Lavabo 1,banheiro,https://www.quintoandar.com.br/img/med/original893893758-408.2874327106761IMG0896.jpg,data/external/quintoandar/images/banheiro/893893758_015_82978110_lavabo_1.jpg,True,12649
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978111,Lavabo 1,banheiro,https://www.quintoandar.com.br/img/med/original893893758-415.17684053388626IMG0897.jpg,data/external/quintoandar/images/banheiro/893893758_016_82978111_lavabo_1.jpg,True,11979
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978084,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original893893758-165.95158754272865IMG0857.jpg,data/external/quintoandar/images/quarto/893893758_017_82978084_quarto_1.jpg,True,16716
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978085,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original893893758-903.9414889670699IMG0858.jpg,data/external/quintoandar/images/quarto/893893758_018_82978085_quarto_1.jpg,True,15593
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978086,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original893893758-743.826488790978IMG0859.jpg,data/external/quintoandar/images/quarto/893893758_019_82978086_quarto_1.jpg,True,15120
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978087,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original893893758-176.38992969043133IMG0860.jpg,data/external/quintoandar/images/quarto/893893758_020_82978087_quarto_1.jpg,True,14154
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978088,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original893893758-83.54927226359277IMG0861.jpg,data/external/quintoandar/images/quarto/893893758_021_82978088_quarto_1.jpg,True,17874
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978089,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original893893758-632.2047540851964IMG0862.jpg,data/external/quintoandar/images/quarto/893893758_022_82978089_quarto_2.jpg,True,18824
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978090,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original893893758-193.6179803386131IMG0863.jpg,data/external/quintoandar/images/quarto/893893758_023_82978090_quarto_2.jpg,True,18085
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978091,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original893893758-138.40774482261654IMG0864.jpg,data/external/quintoandar/images/quarto/893893758_024_82978091_quarto_2.jpg,True,16598
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978092,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original893893758-148.903646302862IMG0865.jpg,data/external/quintoandar/images/quarto/893893758_025_82978092_quarto_2.jpg,True,18344
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978093,Quarto 3,quarto,https://www.quintoandar.com.br/img/med/original893893758-304.8508392387304IMG0866.jpg,data/external/quintoandar/images/quarto/893893758_026_82978093_quarto_3.jpg,True,18805
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978094,Quarto 3,quarto,https://www.quintoandar.com.br/img/med/original893893758-728.8608178619207IMG0867.jpg,data/external/quintoandar/images/quarto/893893758_027_82978094_quarto_3.jpg,True,19237
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978095,Quarto 3,quarto,https://www.quintoandar.com.br/img/med/original893893758-642.0244450723849IMG0868.jpg,data/external/quintoandar/images/quarto/893893758_028_82978095_quarto_3.jpg,True,16578
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978096,Quarto 3,quarto,https://www.quintoandar.com.br/img/med/original893893758-920.6900468222468IMG0869.jpg,data/external/quintoandar/images/quarto/893893758_029_82978096_quarto_3.jpg,True,18612
quintoandar,893893758,https://www.quintoandar.com.br/imovel/893893758/alugar/apartamento-3-quartos-vila-lais-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/zona-leste-sao-paulo-sp-brasil/mobiliado,160,True,3,Vila Ré,"Rua Domingos Silva, Vila Ré, São Paulo",82978097,Quarto 3,quarto,https://www.quintoandar.com.br/img/med/original893893758-877.0045576874327IMG0871.jpg,data/external/quintoandar/images/quarto/893893758_030_82978097_quarto_3.jpg,True,17218
